"186","1058","video capturing devices","dispositivos para capturar video","Devices that convert an analog video signal (such as that produced by a DVD or video player) into a digital signal which can then be shown on a computer.","","http://images.icecat.biz/img/low_pic/186-9397.jpg","http://images.icecat.biz/thumbs/CAT186.jpg","43172103","126758","false","false","2"
"184","166","MIDI interface adapters","interfaces/adaptadores MIDI","Musical instrument digital interface (MIDI) interfaces or adapters.","Musical instrument digital interface (MIDI) interfaces or adapters","","","43172101","12374","false","false","3"
"191","2833","data input devices","dispositivos de entrada","Devices that feed data into a computer e.g. keyboard, joystick","","","","43211700","15089381","false","false","1"
"189","106","multimedia kits","kit multimedia","Package of hardware and software that adds multimedia capabilities to a computer e.g. DVD player, sound card.","","http://images.icecat.biz/img/low_pic/189-9963.jpg","http://images.icecat.biz/thumbs/CAT189.jpg","43172106","33173","false","false","2"
"178","106","decoders","decodificadores","Device which does the reverse of an encoder, undoing the code so that the original information can be retrieved.","","http://images.icecat.biz/img/low_pic/178-7237.jpg","http://images.icecat.biz/thumbs/CAT178.jpg","43172012","24460","false","false","2"
"182","2844","networking cards","adaptadores y tarjetas de red","A NIC or Network Interface Card is a circuit board or chip which allows the computer to communicate to other computers on a network. When connected to the network, computers can share websites, files, printers and other resources. The most popular networking standard at the moment is Ethernet, which one can recognize by the rectangular connectors with eight wires in them. Wireless network with the 802.11b and the faster 802.11g standard is also increasingly popular, both at home and in the office, though it is not yet as fast as wired (ethernet) network. A public place where you can use wireless internet is called a &quot;hot spot&quot;.","","http://images.icecat.biz/img/low_pic/182-4588.jpg","http://images.icecat.biz/thumbs/CAT182.jpg","43201409","4556126","true","true","3"
"204","191","mouse pads","alfombrillas para ratón","A mouse pad is very useful when you still have a mouse with a ball in it. It provides better grip for the ball on the surface, so you can work more conveniently with your mouse. For the newer optical and laser mice it is important to have an entirely flat surface to work on. Not all mouse pads provide this, so have a close look at the surface of the pad before buying it if you intend to use it with the latter kind.","","http://images.icecat.biz/img/low_pic/204-4964.jpg","http://images.icecat.biz/thumbs/CAT204.jpg","43172215","570907","false","false","2"
"206","2833","data storage","almacenamiento","Device able to store and retrieve data.","","","","43172300","32575199","false","false","1"
"201","2840","punch card readers","lectores de tarjetas","","","","","43172212","0","false","false","3"
"203","154","stylus pens","lápiz digital","Small pen-shaped instrument used to input commands onto a computer screen, mobile device or graphics tablet.","","http://images.icecat.biz/img/low_pic/203-2518.jpg","http://images.icecat.biz/thumbs/CAT203.jpg","43172214","591707","false","false","3"
"202","191","light pens","lápiz óptico","Wireless computer input device which allows users to point to items on a screen on write and draw on screen.","","http://images.icecat.biz/img/low_pic/202-1999.jpg","http://images.icecat.biz/thumbs/CAT202.jpg","43172213","58447","false","false","2"
"197","225","scanners","escáners","With a scanner you can make all your documents, pictures and photos digital.","","http://images.icecat.biz/img/low_pic/197-4832.jpg","http://images.icecat.biz/thumbs/CAT197.jpg","43172207","1012409","true","true","2"
"196","191","wireless presenters","apuntadores inalámbricos","Device which is similar to a TV remote control and is used to wirelessly control a presentation on a computer such as on Powerpoint .","","http://images.icecat.biz/img/low_pic/196-3873.jpg","http://images.icecat.biz/thumbs/CAT196.jpg","43172206","137730","false","false","2"
"198","191","touch pads","paneles táctiles","Input device mainly used in laptops instead of a mouse. By moving your finger over the touchpad you move the cursor.","","http://images.icecat.biz/img/low_pic/198-7119.jpg","http://images.icecat.biz/thumbs/CAT198.jpg","43172208","70434","false","false","2"
"193","191","gaming controls","mandos y volantes","In this category you will find accessories for playing games, both for your computer and your games console. Take control of the game and leave your opponents far behind. With these accessories your games will become more real than life!","","http://images.icecat.biz/img/low_pic/193-289.jpg","http://images.icecat.biz/thumbs/CAT193.jpg","43172203","764752","true","false","2"
"192","191","graphic tablets","tabletas gráficas","On a graphic tablet you can write and make drawings with special pen. The information your graphic tablet receives is transferred to your computer and can be displayed as a drawing on your screen. With the appropriate software, it is even possible to write in handwriting on your graphic tablet instead of typing.","","http://images.icecat.biz/img/low_pic/192-2282.jpg","http://images.icecat.biz/thumbs/CAT192.jpg","43211712","294882","false","false","2"
"195","191","mice","ratones","The mouse is the second most important way of communicating with a computer. Please be careful to choose the right type of connection when buying a mouse, there are three different types:\n\n- USB is the most modern. You can recognize it by the rectangular connector.\n\n- PS/2 connectors are round. This type of connection is fairly commonly used in PCs.\n\n- Bluetooth is another modern (wireless) connection method.","","http://images.icecat.biz/img/low_pic/195-4796.jpg","http://images.icecat.biz/thumbs/CAT195.jpg","43172205","5113026","true","false","2"
"194","191","keyboards","teclados","The keyboard is the main input peripheral used by all computers. The keyboard allows for user input and interaction with the computer. Much like many typewriters the keyboard has all the letters of the alphabet, numbers 0 - 9 and additional special operational keys, e.g. for adjusting the volume or going to your inbox directly. There are three different connection types:\n\n- USB is the most modern. You can recognize it by the rectangular connector.\n\n- PS/2 connectors are round. This type of connection is fairly commonly used by PC's.\n\n- Bluetooth is another modern (wireless) connection method.","","http://images.icecat.biz/img/low_pic/194-7809.jpg","http://images.icecat.biz/thumbs/CAT194.jpg","43172204","6136870","true","false","2"
